"14éme","14eme"
"tirons","tirer"
"tirs","tir"
"tirâmes","tirer"
"tirât","tirer"
"tirèrent","tirer"
"tiré","tirer"
"tirée","tirer"
"tirées","tirer"
"tirés","tirer"
"tissa","tisser"
"tissages","tissage"
"tissaient","tisser"
"tissais","tisser"
"tissait","tisser"
"tissant","tisser"
"tisse","tisser"
"tissent","tisser"
"tisserai","tisser"
"tisserais","tisser"
"tisserait","tisser"
"tisserande","tisserand"
"tisserands","tisserand"
"tisserons","tisser"
"tisseuse","tisseur"
"tissez","tisser"
"tissons","tisser"
"tissue","tissu"
"tissues","tissu"
"tissulaires","tissulaire"
"tissus","tissu"
"tissât","tisser"
"tissèrent","tisser"
"tissé","tisser"
"tissée","tisser"
"tissées","tisser"
"tisséo","tisseo"
"tissés","tisser"
"titra","titrage"
"titrait","titrage"
"titre","titrage"
"titrer","titrage"
"titres","titrage"
"titré","titrage"
"titrée","titrage"
"titrées","titrage"
"titrés","titrage"
"titulaires","titulaire"
"tièdes","tiède"
"toasts","toast"
"toboggans","toboggan"
"togolaise","togolais"
"togolaises","togolais"
"toiles","toile"
"toilettes","toilette"
"toits","toit"
"toitures","toiture"
"tolérant","tolérante"
"tolérantes","tolérante"
"tolérants","tolérante"
"toma","tomer"
"tomates","tomate"
"tomba","tomber"
"tombai","tomber"
"tombaient","tomber"
"tombais","tomber"
"tombait","tomber"
"tombant","tomber"
"tombante","tomber"
"tombantes","tomber"
"tombants","tomber"
"tombe","tomber"
"tombent","tomber"
"tombera","tomber"
"tomberai","tomber"
"tomberaient","tomber"
"tomberais","tomber"
"tomberait","tomber"
"tomberas","tomber"
"tombereaux","tombereau"
"tomberez","tomber"
"tomberiez","tomber"
"tomberions","tomber"
"tomberons","tomber"
"tomberont","tomber"
"tombes","tomber"
"tombez","tomber"
"tombiez","tomber"
"tombions","tomber"
"tombons","tomber"
"tombâmes","tomber"
"tombât","tomber"
"tombèrent","tomber"
"tombé","tomber"
"tombée","tomber"
"tombées","tomber"
"tombés","tomber"
"tomes","tome"
"tommes","tomme"
"tond","tondre"
"tondais","tondre"
"tondait","tondre"
"tondant","tondre"
"tonde","tondre"
"tondent","tondre"
"tondes","tondre"
"tondeuse","tondeur"
"tondeuses","tondeur"
"tondit","tondre"
"tondons","tondre"
"tondrai","tondre"
"tondrais","tondre"
"tonds","tondre"
"tondu","tondre"
"tondue","tondre"
"tondues","tondre"
"tondus","tondre"
"tonnages","tonnage"
"tonneaux","tonneau"
"tonneliers","tonnelier"
"tontons","tonton"
"topographiques","topographique"
"topos","topo"
"tops","top"
"toqua","toquer"
"toquais","toquer"
"toquait","toquer"
"toquant","toquer"
"toque","toquer"
"toques","toquer"
"toquez","toquer"
"toqué","toquer"
"toquée","toquer"
"toquées","toquer"
"toqués","toquer"
"torche","torché"
"torches","torché"
"tord","tordre"
"tordaient","tordre"
"tordais","tordre"
"tordait","tordre"
"tordant","tordre"
"tordante","tordre"
"tordantes","tordre"
"tordants","tordre"
"torde","tordre"
"tordent","tordre"
"tordez","tordre"
"tordiez","tordre"
"tordirent","tordre"
"tordis","tordre"
"tordit","tordre"
"tordra","tordre"
"tordrai","tordre"
"tordraient","tordre"
"tordrais","tordre"
"tordrait","tordre"
"tordras","tordre"
"tordrez","tordre"
"tordront","tordre"
"tords","tordre"
"tordu","tordre"
"tordue","tordre"
"tordues","tordre"
"tordus","tordre"
"tordît","tordre"
"tores","tore"
"torons","toron"
"torpilles","torpille"
"torrents","torrent"
"torsions","torsion"
"tortue","tortues"
"toscane","toscan"
"toscanes","toscan"
"toscans","toscan"
"totale","total"
"totales","total"
"totalités","totalité"
"totaux","total"
"totems","totem"
"toucha","toucher"
"touchai","toucher"
"touchaient","toucher"
"touchais","toucher"
"touchait","toucher"
"touchant","toucher"
"touchante","toucher"
"touchantes","toucher"
"touchants","toucher"
"touche","toucher"
"touchent","toucher"
"touchera","toucher"
"toucherai","toucher"
"toucheraient","toucher"
"toucherais","toucher"
"toucherait","toucher"
"toucheras","toucher"
"toucherez","toucher"
"toucherions","toucher"
"toucherons","toucher"
"toucheront","toucher"
"touchers","toucher"
"touches","toucher"
"touchez","toucher"
"touchiez","toucher"
"touchions","toucher"
"touchons","toucher"
"touchât","toucher"
"touchèrent","toucher"
"touché","toucher"
"touchée","toucher"
"touchées","toucher"
"touchés","toucher"
"toulousaine","toulousain"
"toulousaines","toulousain"
"toulousains","toulousain"
"toupies","toupie"
"tourelles","tourelle"
"touristiques","touristique"
"tourière","tourier"
"tourna","tourner"
"tournages","tournage"
"tournai","tourner"
"tournaient","tourner"
"tournais","tourner"
"tournait","tourner"
"tournant","tourner"
"tournante","tourner"
"tournantes","tourner"
"tournants","tourner"
"tournas","tourner"
"tourne","tourner"
"tournent","tourner"
"tournera","tourner"
"tournerai","tourner"
"tourneraient","tourner"
"tournerais","tourner"
"tournerait","tourner"
"tourneras","tourner"
"tournerez","tourner"
"tourneriez","tourner"
"tournerions","tourner"
"tournerons","tourner"
"tourneront","tourner"
"tournes","tourner"
"tourneur-fraiseur","tourneur fraiseur"
"tourneurs","tourneur"
"tourneuses","tourneur"
"tournez","tourner"
"tournions","tourner"
"tourniquets","tourniquet"
"tournois","tournoi"
"tournons","tourner"
"tournâmes","tourner"
"tournât","tourner"
"tournèrent","tourner"
"tourné","tourner"
"tournée","tourner"
"tournées","tourner"
"tournés","tourner"
"tours","tour"
"tourteaux","tourteau"
"toxicos","toxico"
"toxines","toxine"
"toxiques","toxique"
"trace","tracer"
"tracent","tracer"
"tracera","tracer"
"tracerez","tracer"
"tracerons","tracer"
"traces","tracer"
"traceurs","traceur"
"traceuse","traceur"
"traceuses","traceur"
"tracez","tracer"
"tracions","tracer"
"tractage","tracteur"
"tractait","tracteur"
"tractant","tracteur"
"tracte","tracteur"
"tracter","tracteur"
"tracteurs","tracteur"
"traction-freinage","traction freinage"
"tractions","traction"
"tracts","tract"
"tracté","tracteur"
"tractée","tracteur"
"tractés","tracteur"
"tracèrent","tracer"
"tracé","tracer"
"tracée","tracer"
"tracées","tracer"
"tracés","tracer"
"traditionnelle","traditionnel"
"traditionnelles","traditionnel"
"traditionnels","traditionnel"
"traditions","tradition"
"traducteur-interprète","traducteur interprétation"
"traducteurs","traducteur"
"traductions","traduction"
"traductrice","traducteur"
"traductrice-interprète","traducteur interprétation"
"traductrices","traducteur"
"traduira","traduire"
"traduirai","traduire"
"traduiraient","traduire"
"traduirais","traduire"
"traduirait","traduire"
"traduirez","traduire"
"traduis","traduire"
"traduisaient","traduire"
"traduisais","traduire"
"traduisait","traduire"
"traduisant","traduire"
"traduise","traduire"
"traduisent","traduire"
"traduises","traduire"
"traduisez","traduire"
"traduisions","traduire"
"traduisis","traduire"
"traduisit","traduire"
"traduisons","traduire"
"traduisît","traduire"
"traduit","traduire"
"traduite","traduire"
"traduites","traduire"
"traduits","traduire"
"trafics","trafic"
"traie","traire"
"traineau","traîneau"
"traineaux","traîneau"
"trains","train"
"traira","traire"
"trairait","traire"
"trais","traire"
"trait","traire"
"traita","traitement"
"traitai","traitement"
"traitaient","traitement"
"traitais","traitement"
"traitait","traitement"
"traitant","traitement"
"traitante","traitement"
"traitants","traitement"
"traitassent","traitement"
"traite","traitement"
"traitements","traitement"
"traitent","traitement"
"traiter","traitement"
"traitera","traitement"
"traiterai","traitement"
"traiteraient","traitement"
"traiterais","traitement"
"traiterait","traitement"
"traiteras","traitement"
"traiterez","traitement"
"traiteriez","traitement"
"traiterons","traitement"
"traiteront","traitement"
"traites","traitement"
"traiteurs","traiteur"
"traitez","traitement"
"traitiez","traitement"
"traitions","traitement"
"traitons","traitement"
"traits","traire"
"traitât","traitement"
"traitèrent","traitement"
"traité","traitement"
"traitée","traitement"
"traitées","traitement"
"traités","traitement"
"trajectoires","trajectoire"
"trajets","trajet"
"tram-train","tram train"
"tram-trains","tram train"
"trams","tram"
"trams-trains","tram train"
"tramways","tramway"
"trancha","trancher"
"tranchai","trancher"
"tranchaient","trancher"
"tranchais","trancher"
"tranchait","trancher"
"tranchant","trancher"
"tranchante","trancher"
"tranchantes","trancher"
"tranchants","trancher"
"tranche","trancher"
"tranchent","trancher"
"tranchera","trancher"
"trancherai","trancher"
"trancherais","trancher"
"trancherait","trancher"
"trancheras","trancher"
"trancheront","trancher"
"tranches","trancher"
"trancheuse","trancheur"
"tranchez","trancher"
"tranchiez","trancher"
"tranchons","trancher"
"tranchât","trancher"
"tranchèrent","trancher"
"tranché","trancher"
"tranchée","trancher"
"tranchées","trancher"
"tranchés","trancher"
"tranquilles","tranquille"
"transactionnelle","transactionnel"
"transactions","transaction"
"transatlantiques","transatlantique"
"transats","transat"
"transbordements","transbordement"
"transborder","transbordement"
"transbordé","transbordement"
"transcris","transcrire"
"transcrit","transcrire"
"transcrite","transcrire"
"transcrites","transcrire"
"transcrits","transcrire"
"transcrivaient","transcrire"
"transcrivais","transcrire"
"transcrivait","transcrire"
"transcrivant","transcrire"
"transcrive","transcrire"
"transcrivez","transcrire"
"transcrivis","transcrire"
"transcrivit","transcrire"
"transducteurs","transducteur"
"transferts","transfert"
"transforma","transformation"
"transformai","transformation"
"transformaient","transformation"
"transformais","transformation"
"transformait","transformation"
"transformant","transformation"
"transformas","transformation"
"transformateurs","transformateur"
"transformations","transformation"
"transformatrice","transformateur"
"transforme","transformation"
"transforment","transformation"
"transformer","transformation"
"transformera","transformation"
"transformerai","transformation"
"transformeraient","transformation"
"transformerais","transformation"
"transformerait","transformation"
"transformeras","transformation"
"transformeriez","transformation"
"transformerons","transformation"
"transformeront","transformation"
"transformes","transformation"
"transformez","transformation"
"transformiez","transformation"
"transformons","transformation"
"transformât","transformation"
"transformèrent","transformation"
"transformé","transformation"
"transformée","transformation"
"transformées","transformation"
"transformés","transformation"
"transfos","transfo"
"transfusions","transfusion"
"transfère","transférer"
"transfèrent","transférer"
"transféra","transférer"
"transféraient","transférer"
"transférais","transférer"
"transférait","transférer"
"transférant","transférer"
"transférera","transférer"
"transférerai","transférer"
"transférerait","transférer"
"transféreras","transférer"
"transférerez","transférer"
"transférerons","transférer"
"transféreront","transférer"
"transférez","transférer"
"transfériez","transférer"
"transférons","transférer"
"transférâmes","transférer"
"transférèrent","transférer"
"transféré","transférer"
"transférée","transférer"
"transférées","transférer"
"transférés","transférer"
"transgéniques","transgénique"
"transistors","transistor"
"transitaires","transitaire"
"transitions","transition"
"transitoires","transitoire"
"translations","translation"
"transmet","transmettre"
"transmets","transmettre"
"transmettaient","transmettre"
"transmettais","transmettre"
"transmettait","transmettre"
"transmettant","transmettre"
"transmette","transmettre"
"transmettent","transmettre"
"transmetteurs","transmetteur"
"transmettez","transmettre"
"transmettions","transmettre"
"transmettons","transmettre"
"transmettra","transmettre"
"transmettrai","transmettre"
"transmettrait","transmettre"
"transmettras","transmettre"
"transmettrez","transmettre"
"transmettrons","transmettre"
"transmettront","transmettre"
"transmirent","transmettre"
"transmis","transmettre"
"transmise","transmettre"
"transmises","transmettre"
"transmissibles","transmissible"
"transmissions","transmission"
"transmit","transmettre"
"transnationaux","transnational"
"transparente","transparent"
"transparentes","transparent"
"transparents","transparent"
"transplants","transplant"
"transport-logistique","transport logistique"
"transporta","transport"
"transportables","transportable"
"transportai","transport"
"transportaient","transport"
"transportais","transport"
"transportait","transport"
"transportant","transport"
"transporte","transport"
"transportent","transport"
"transporter","transport"
"transportera","transport"
"transporteraient","transport"
"transporterais","transport"
"transporterait","transport"
"transporterons","transport"
"transporteur","transport"
"transporteurs","transport"
"transporteuse","transport"
"transportez","transport"
"transportiez","transport"
"transportions","transport"
"transportons","transport"
"transports","transport"
"transportâmes","transport"
"transportât","transport"
"transportèrent","transport"
"transporté","transport"
"transportée","transport"
"transportées","transport"
"transportés","transport"
"transposables","transposable"
"transposaient","transposer"
"transposait","transposer"
"transposant","transposer"
"transpose","transposer"
"transposent","transposer"
"transposez","transposer"
"transpositions","transposition"
"transposon","transposer"
"transposons","transposer"
"transposé","transposer"
"transposée","transposer"
"transposés","transposer"
"transversale","transversal"
"transversales","transversal"
"transversaux","transversal"
"trappes","trappe"
"trapézoïdale","trapézoïdal"
"trapézoïdales","trapézoïdal"
"trapézoïdaux","trapézoïdal"
"traqua","traquer"
"traquaient","traquer"
"traquais","traquer"
"traquait","traquer"
"traquant","traquer"
"traque","traquer"
"traquent","traquer"
"traquera","traquer"
"traquerai","traquer"
"traquerais","traquer"
"traquerait","traquer"
"traquerons","traquer"
"traqueront","traquer"
"traques","traquer"
"traquez","traquer"
"traquiez","traquer"
"traquions","traquer"
"traquons","traquer"
"traquèrent","traquer"
"traqué","traquer"
"traquée","traquer"
"traquées","traquer"
"traqués","traquer"
"traumatismes","traumatisme"
"travailla","travail"
"travaillai","travail"
"travaillaient","travail"
"travaillais","travail"
"travaillait","travail"
"travaillant","travail"
"travaillassent","travail"
"travaille","travail"
"travaillent","travail"
"travailler","travail"
"travaillera","travail"
"travaillerai","travail"
"travailleraient","travail"
"travaillerais","travail"
"travaillerait","travail"
"travailleras","travail"
"travaillerez","travail"
"travailleriez","travail"
"travaillerions","travail"
"travaillerons","travail"
"travailleront","travail"
"travailles","travail"
"travailleurs","travailleur"
"travailleuse","travailleur"
"travailleuses","travailleur"
"travaillez","travail"
"travailliez","travail"
"travaillions","travail"
"travaillons","travail"
"travaillâmes","travail"
"travaillât","travail"
"travaillèrent","travail"
"travaillé","travail"
"travaillée","travail"
"travaillées","travail"
"travaillés","travail"
"travaux","travail"
"traversa","traverser"
"traversai","traverser"
"traversaient","traverser"
"traversais","traverser"
"traversait","traverser"
"traversant","traverser"
"traverse","traverser"
"traversent","traverser"
"traversera","traverser"
"traverserai","traverser"
"traverseraient","traverser"
"traverserais","traverser"
"traverserait","traverser"
"traverseras","traverser"
"traverserez","traverser"
"traverserons","traverser"
"traverseront","traverser"
"traverses","traverser"
"traversez","traverser"
